word1,word2,label
mongoose,nighthawks,0
painkillers,dahmen,0
occurs,incurs,1
torie,pylori,1
agaches,missel,0
munguia,verbatim,0
mona's,norodom,0
merrill's,interfere,0
binghamton,interned,0
permute,glued,0
glowingly,rationally,0
siddeley,velocities,0
zoo,bellew,1
spiegel,kimpel,0
jacksonians,kredit,0
elaine's,plaines,1
shaul,dall,1
mczeal,bush,0
heroes,shawnee,0
comeaux,yoe,1
battelle's,pelz,1
mcculler,herda,0
match,hach,1
frechette,kerns,0
drinkers,purdue,0
nitroglycerine,nitroglycerin,1
pasok,homebuyer,0
saute,laye,1
lafoe,nau,1
demarcation,cancellation,1
criminalization,vocation,1
larosiere,ohare,1
mt,generates,0
sardine,tigrean,1
belles,sells,1
lifland,phlebitis,0
pluck's,outgaining,0
killin,forecaster,0
philomela,depending,0
sidek,killoran,0
othilia,ofilia,1
associations,hendriks,0
undo,shoe,1
suit,recruit,1
stimulation,concatenation,1
damitz,library's,0
admira's,crissey,0
woo's,roose,1
lacerations,notifications,1
godot,mow,1
perugini,sirrine,1
denationalization,destination,1
medication,authorization,1
bustling,hustling,1
riede,sayiid,1
dahn,dupin,1
malaspina,rendina,1
maravilla,chinchilla,1
infatuation,abrogation,1
rosalee,t,1
alane,duchaine,1
hafts',shafts,1
teena,alcina,1
catt,vagabond,0
dissipation,fabrication,1
yevette,rector,0
indovina,ardolph,0
kamin,roche,0
botos,estuaries,0
airdrops,elongated,0
annotation,aberration,1
smug,githens,0
tiptoed,subsidiary,0
hamson,bettino,0
rondeau,zoh,1
cuadra,abbottstown,0
chalmers,tangos,0
timed,miles,0
van,addicks,0
physiology,microbiology,1
overheats,kozakiewicz,0
dictates,gilkey,0
chipetas,wilmington,0
mummification,facilitation,1
guntur,mangueira,0
worksheets,jacksons,0
bettina,avina,1
annulled,copiers,0
lally,howden,0
palmisano,distefano,1
equalization,rehabilitation,1
minntech,recited,0
participation,resuscitation,1
wolfensohn,act's,0
reclassification,emanation,1
raise,falsehood,0
froh,gendreau,1
hair,stair,1
dodrill,burkman,0
smeal,peale,1
tangentially,wilcoxon,0
wilber,sueker,0
fipps,hipps,1
costra,forts,0
sherry,very,1
belove,aumiller,0
translation,cauterization,1
weightman,admonishing,0
adoree,lunati,1
kirt,concert,1
moores,tours,1
krasnoyarsk,watermen,0
enderlin,megner,0
roediger,assemblyman,0
dethrone,capone,1
psoriasis,nonstarters,0
stabilization,oxidation,1
daman,grabner,0
lawlor,hauler,1
sewn,revolucion,1
blea,moree,1
mame,fraim,1
chateau,nau,1
haroldson,flashdances,0
eagleburger,saul,0
marchini,guarini,1
damnation,education,1
sennott,drilling's,0
mcqueeney,cellini,1
highschool,ferebee,0
objection's,dersch,0
mississippis,chubu,0
hurried,scheets,0
brun,cargos,0
wiggans,handed,0
wray,carre,1
elimination,ratification,1
collegiate,seedy,0
munition,partition,1
bayne,rain,1
restroom,preyed,0
anemias,settled,0
astound,expound,1
moura,breier,0
cornelle,niguel,1
espenschied,triples,0
rakocy,santa,0
note's,troubling,0
gators,heathwood,0
rentz,ciments,1
hybrids,sylvanus,0
orbin,trucked,0
jammu's,cebu's,1
minstar,electrons,0
wausau,jags,0
frascella,criswell,0
nata,shortening,0
springsteen,morrall,0
ardeen,gheen,1
petronilla,manilla,1
fraser,kennemer,0
anacin,jumpers,0
mcbreen,inshore,0
syn,shin,1
houseguests,niemoeller,0
o'grady's,attributed,0
matola,hizbollah,1
frean,gean,1
firehouse,cartland,0
kuker,madero,0
ates,abates,1
newburger,newberger,1
harrop,utilities,0
lahr,sagar,1
torain,vane,1
unbound,gregor,0
nonutility,variability,1
kosowski,czechowski,1
grounded,pounded,1
rudy,tschudy,1
maucher,outstandingly,0
xoma,tacoma,1
spewed,construed,1
telemecanique,midlantic,1
yen's,ca,0
subscribe,imbibe,1
technocratic,thematic,1
twenty,outstripping,0
bada,mada,1
ambassadress,molenda,0
toone,raccoon,1
vous,two,1
michener,theora,0
anymore,vancuren,0
stodghill,detective's,0
roope,recoup,1
overpopulation,utilization,1
capabilities,probabilities,1
nomadic,caddick,1
dolle,murders,0
parella,cannella,1
halevi,davy,1
peppi,hardrick,0
inflating,legacies,0
vice,earnhart,0
cheri,francesmary,1
day,astray,1
rashad,glisten,0
mehr,wehr,1
held,wilensky,0
heminger,key_west,0
explorations,plantations,1
disrepair,pear,1
columba,arrears,0
wiess,montero,0
convocation,sensation,1
pell,lavelle,1
rina,parabolic,0
negotiates,associates,1
thorberta,camro,0
conciliation,hydrogenation,1
arena,opalina,1
ging,sting,1
relation,mutation,1
krock,srock,1
hell,esquibel,1
recollects,recollects,1
gisclair,fosback,0
recriminations,diversifications,1
kotz,schluter,0
barela,estrella,1
adulation,amortization,1
planks,ko,0
boylan,rodman,0
retrenchment,mimis,0
scouting,trent,0
assessors,lessors,1
balli,alie,1
broun,prune,1
dilorio,orlando's,0
independence,gjelten,0
pepperell,ant,0
goloven,megna,0
jean,oquin,1
tear,sherr,1
montazeri,turnpike,0
markin,continuity,0
croquet,disarray,1
panhandle's,smirks,0
verderosa,cellulosa,1
morro,saguaro,1
maier,syfert,0
ville,belleville,1
shibanna,vana,1
mcluhan,lipari,0
presses,addresses,1
veley,nigrelli,1
sarcoma,cromer,1
concessional,grads,0
amman,tonn,1
microelectronics,ormond,0
corsello,pirandello,1
buff,register,0
disinflation,constellation,1
investigation,corroboration,1
la-carre,sneh,0
subliminal,drawings,0
kolasinski,wrzesinski,1
recipients',xenophon,0
trakas,hellyer,0
isabell,procell,1
decorative,wafer,0
murfin,refuse,0
whoa,gauthreaux,1
freshmen,wades,0
stain,alane,1
lomba,plagiarized,0
wouk,tattle,0
fragmentation,usry,0
shon,tehran,1
til,wille,1
punish,morel,0
sedor,por,1
kier,deer,1
boxwell,soundview,0
swifter,acrey,0
eater,heater,1
photon,contraceptive,0
voiceworks,kaye,0
civiletti,giacometti,1
boardings,mackel,0
shrock,elcock,1
saltwater,skillings,0
brains,harrod's,0
metallgesellschaft's,underestimate,0
calvillo,gordillo,1
biotechnology's,extinction,0
rinaldi,curtice,0
bryner,miner,1
dundee,capri,1
suarez,herin,0
metairie,gehry,1
seebach,composure,0
inflammation,manipulation,1
forgeries,bornstein,0
legalization,exploitation,1
alsatian,overregulation,1
amplifications,calculations,1
cloaked,invoked,1
averages,continuances,0
cracks,pak's,1
sterilization,stimulation,1
ciaramella,viyella,1
jefferies's,sales',0
mauney,swaney,1
arledge,datapoints,0
compression,polarization,0
ives,cranks,0
puricelli,berardinelli,1
observation,agglomeration,1
cleave,steve,1
rednecks,judah,0
huynh,iola,0
wisnewski,xing,0
petitjean,ritenour's,0
clegg,beg,1
mammoths,repelled,0
overexpose,ose,1
roven,litvack,0
scares,faires,1
earmarked,autoradiograph,0
sabedra,briefcase,0
desecrations,approximations,1
ackroyd's,daminozide,0
hybl's,bancshares',0
grump,mcgown,0
tinsley,saladino,0
mamba,divad,0
igarashi,ostendorf,0
hasz,garand,0
multiprocessor,heick,0
ltd,anthropogenic,0
invincibility,suitability,1
ferrero,crazed,0
elvera,robberson,0
dhahran,bonn,1
kohner,bohner,1
posavina,galena,1
maktoum,coombe,1
waits,updates,1
whitacre,woodland,0
jingoism,gammon,0
nyenhuis,amaro,0
dreams,creams,1
sylvest,confessed,1
finagle,nagle,1
shen,sven,1
unseen,figurine,1
sokolin,patrols,0
cassini,zorine,1
sleigh,perrier,1
gourment,resent,1
mcveigh's,oles,1
pletcher,sitcoms,0
wove,faller,0
faberge,lay,1
dantrell,befell,1
rewarding,bakery,0
body's,inexperienced,0
woolf,mcquerry,0
intervenor,seanor,1
dantonio,pollock,0
paine,shayne,1
connotation,combination,1
lohmann,homann,1
belzbergs',shoichiro,0
malformation,jubilation,1
hustle,nussle,1
maryland's,tarlow,0
shrode,karch,0
misplaces,laces,1
wept,lunging,0
intervenes,green's,1
obtuse,silvadio,0
absentees,spees,1
drier,buyer,1
keeps,seeps,1
peery,duren,0
denshin,verticom,0
escapees,scortese,1
dogs,ashby,0
liked,morga,0
tortorella,marabella,1
agglomeration,haitian,1
firestine,cheaney,1
titan,massicotte,0
shaman,objectively,0
wynia,pollinia,1
odette,anstett,1
broadhead,landview's,0
corradino,bozic,0
boasted,shifflet,0
earners,silberner's,1
pulcini,giannini,1
stolley,boggle,0
rosalynd,matheson,0
iser,superseded,0
regressions,session's,1
adweek,yolanda,0
nunez,hounding,0
economic,aviacion,0
janes,campaigns,1
decentralization,perturbation,1
play,mcgray,1
gerger,gelett,0
comerica,d'america,1
epley,drinker,0
fatalistic,kauai,0
nease,kriese,1
officeholders,ravel,0
brunetto,carlstrom,0
cots,recreate,0
guarantor,hoare,1
'kay,manet,1
muckraker,inverse,0
keyed,preceed,1
katharina,ecumena,1
pernella,gialanella,1
miscellany,jellyfish,0
donations,avers,0
paszkiewicz,lucier,0
station's,creations,1
queenie,emmaline,1
heartthrobs,bookmobile,0
bovina,ecumena,1
tapestries,wroten,0
unelected,ruesch,0
survey,straining,0
infants,wigington,0
cassini,lentini,1
denomination,separation,1
edmisten,deener,0
kolberg,marfa,0
create,underrate,1
fabiani,notarianni,1
molest,compressed,1
schnake,framed,0
neighbor,labour,1
booz,fassett,0
cliche,shinsei,1
henke,krenke,1
falcone,etzioni,1
isolation,contemplation,1
ekins,griesbach,0
grappling,misinterpret,0
ragucci,bucci,1
ministrations,crustaceans,1
obsolescence,essence,1
lascala,tafolla,1
liberte,mcshea,1
pragmatically,scuffed,0
vue,khoo,1
exclamations,visitations,1
anstett,cornette,1
transection,indian's,0
ovate,cassell,0
period's,harkin's,0
cheeser,naoki,0
ln,baine,1
eiserman,amuse,0
mcbay,underpay,1
eastwood's,gabrielle,0
segmentation,transplantation,1
protestation,acidification,1
kildow,scammell,0
vanliere,itzhak,0
sri,nominee,1
desegregation,diversification,1
pucci,sakaguchi,1
retaliation,innoculation,1
cage's,basaldua,0
stil,hille,1
inzer,fuckers,0
woodberry,stocke,0
vestiges,metze,0
citation,dilatation,1
hell's,hotel's,1
scibelli,odele,1
odwyer,leier,1
passarelli,pinelli,1
browe,peugeot,1
n,aggregate,0
nolls,patrols,1
fratangelo,cariello,1
marz,overstaff,0
teall,beel,1
evaluation,fundacion,1
association,occupation,1
lizard's,bleier,0
cel,sheftel,1
tabor's,generics,0
contains,aynes,1
mobilization,ventilation,1
roarty,lacorte,1
laimbeer,mclear,1
justino,bacino,1
barkers,parker's,1
explicitly,aksamit,0
graziano,rods,0
incarceration,consecration,1
peine,laureen,1
kearney's,biopsies,0
cardella,apicella,1
nobility,admissibility,1
coletta,iretta,1
kemplin,kinesiology,0
stukey,secretly,0
cardello,marinello,1
foreperson,heaslip,0
aglow,dingell's,0
nation,graduation,1
cetacean,genetization,1
tejeda,heda,1
locations,specifications,1
sorlie,keenum,0
violeta,coletta,1
maven,reitan,0
prefrontal,metabolisms,0
isuzu,aouzou,1
moshier,doshier,1
kinsella,bellah,1
investigation,recreation,1
flippo,washcloth,0
glory,elinore,1
tilth,plattsburgh,0
anticipations,imaginations,1
wiedemann,heave,0
communication,vacation,1
wilinski,dwelled,0
savoring,placid's,0
dementia,marlins,0
incrustation,obligation,1
renovating,pacelli,0
puccio,schmelzle,0
schneller,lorman,0
whitten,overwritten,1
joys,deploys,1
musica's,stalemate,0
challengery,sulphur,0
castilleja,mehl,0
laces,cases,1
patino,demarino,1
boisclair,dispair,1
depass,fass,1
discoloration,divination,1
abusing,reusing,1
chiropractic,extragalactic,1
lincolns,masso,0
reorganization,deprivation,1
browner,blech,0
paff,scaff,1
actually,gapinski,0
walfred,randomized,0
oysters,ands,0
soothes,metastasized,0
chiquita,upholds,0
wadleigh,routson,0
vanderlip,negent,0
depictions,paavola,0
mella,pascarella,1
maize,forson,0
paolella,grella,1
planes',obtains,1
redmon,sante,0
elsie's,dis,0
oreilly,james,0
hoeschen,laotian,1
buccola,pohjola,1
quiett,skeet,1
inoculations,hesitations,1
keetch,pietsch,1
jus,us,1
goodfellows,grindlay,0
luhr,deter,1
raphael,cornelle,1
navigators,schulhaufs,0
protectively,retrospectively,1
lucchesi,loggerheads,0
leonetti,nickelson,0
aloni,petroni,1
inspect,amandime,0
counteroffensive,comprehensive,1
benne,denn,1
filtration,russification,1
superimposed,marseca's,0
knoedler,fairburn,0
abboud,masood,1
maxell,materiel,1
shah,ona,1
drusilla,lizhi,0
rye,gae,1
frew,foo,1
jo,hello,1
edwina,understandings,0
handed,banded,1
cleaves,neaves,1
detainees,rwandese,1
chau,facteau,1
gilfillan,takashimaya,0
kleubeck,fleeces,0
hashimoto,harrison,0
ostenson,tostenson,1
depascale,imperiale,1
tompkinses,kulow,0
undersubscribed,presentation,0
glymph,shusterman,0
germain's,trains,1
imbroglio,brainless,0
isaak,bloc,1
vaccaro,bordonaro,1
lampoon,cahoon,1
brue,dew,1
casella,teutonic,0
pies's,ikerd,0
octet,cullinet,1
kieler,sheeler,1
merrier,steinberger,0
clum,umm,1
daun,varnon,1
huard,retard,1
militaristic,sistek,1
nimrod,concocted,0
wiegman,operations,0
officiates,asides,0
larose,vanes,0
stubby,clubby,1
kurihara,barra,1
machined,mckeand,1
amiss,cris,1
d,rosemarie,1
tabak,quack,1
freight,barish,0
julina,pandey,0
expectation,rectification,1
brosseau,manseau,1
edana,gonnerman,0
roop,pundt,0
inclined,minshew,0
assante,holcomb,0
napoleon's,mccubbin,0
cohabitation,oscillation,1
hubbard,axelsen,0
shasteen,preen,1
ruffini,sweeny,1
impeding,exceeding,1
zoltan,mart's,0
hippocrates,badness,0
sholes,golz,1
pomerance,weeklong,0
greenhoe,teltschik,0
quadra,commend,0
interviewee,polycast,0
backdrop,outlasting,0
burggraf,squeals,0
scullion,gordan,0
barrell,today'll,1
lxi,splint,0
deadlines,brood,0
kubick,pubic,1
caughman,burrowing,0
accusations,administrations',1
economico,lodico,1
inclines,tesco,0
duey,sendak,0
delsignore,lepore,1
deboard,geeing,0
mirabel,carbonell,1
postino,gravino,1
flannagan,zarrella,0
stegemeier,dying,0
rissmiller,amdur,0
henricksen,solitaire,0
fins,hemme,0
sane,duchaine,1
discoloration,profanation,1
o'mahoney,buitoni,1
vittorio,giveth,0
graduations,interrogations,1
disputing,hixon,0
blue's,q.s,1
ryrie,northeastern,0
connected,undetected,1
determination,indication,1
jingoistic,armco,0
redesign,guynn,1
gruenwald,kantz,0
diego's,lover's,0
astutely,unattached,0
vong,kong,1
sze,conglomeration,0
proportioned,airbases,0
blemishes,unicellular,0
gel,ezell,1
knits,richbourg,0
belluomini,delphine,1
sedimentation,islamization,1
bossed,denunciation,0
viyella,manzella,1
jentsch,telesphere,0
revolt,cowens,0
angelino,chico,0
janelle,rozelle,1
kwangju,coo,1
draine,krein,1
dictatorial,nomenclatorial,1
depressurizing,directly,0
corriere,ere,1
publications,fulbright,0
propagandistic,daybreak,0
sidewater,bevan,0
bruun,loon,1
bites,whites,1
broe,pilarski,0
burnard,bouffard,1
enjoin,eckenrode,0
jaegar,hafford,0
ulatowski,truszkowski,1
okelley,zambelli,1
coos,reuss,1
gade,schade,1
sichuan,spawn,1
egress,obsess,1
vella,parrella,1
biesecker,wuest,0
imaginations,condemnations,1
magness,wiess,1
engraver,lefevre,1
osting,neoliberals,0
mirabel,dispel,1
glorification,commendation,1
escapes,stomping,0
ode,ballo,0
shauna,hamitic,0
doubtfires,kleinschmidt,0
e.,internee,1
dilella,niemela,1
instantiation,creation,1
mckeller,dehler,1
kallis,ionics,0
andalusia,franklinville,0
file,pfeil,1
adjoins,groins,1
syndications,associations,1
akai,losurdo,0
deahl,jheel,1
forbade,mcdaid,1
gieser,leeser,1
paquette,chalmette,1
pipette,bethell,0
shortsighted,subhlok,0
allphin,in.,1
cels,burrell's,1
kordell,weisel,1
loh,crotteau,1
milgram,astroturf,0
dugouts,gostomski,0
gulping,foner,0
contend,fend,1
luppino,montagnino,1
seminole,vocally,0
ryutaro,mogavaro,1
taunton,obsessing,0
haake,gohlke,1
suspecting,coming,0
bryne,aleutian,0
dent,gridley,0
menino,furino,1
enlivening,sampan,0
complications,evaluations,1
split,hitt,1
optimization,dedication,1
overregulates,autopsy,0
bonfire,equal,0
malone,roen,1
friend,precautionary,0
heidinger,reconnaissance,0
weich,walborn,0
ptovsky,koresh's,0
relate,dzerzhinsk,0
gauerke,privately,0
crepeau,lettau,1
misrepresentations,configurations,1
disimone,phony,1
crutcher,comely,0
karnicki,octavus,0
mutt,nutt,1
euromissiles,ortenzio,0
judgment,cedras,0
knoll,garmund,0
ajinomoto,warmongering,0
ln,spain,1
gerety,ramsburg,0
creel,schiele,1
habitats,foothold,0
hallucinations,installations,1
bostra,reissig,0
jammu,cue,1
penetration,manipulation,1
veazie,span's,0
spies,underlies,1
hillerman,jha,0
breed,grede,1
imari,bottari,1
chimp,calame,0
suede,allayed,1
hums,bioengineering,0
muddleheaded,obligatory,0
plett,myette,1
bifurcation,instrumentation,1
recouped,pelvic,0
various,ariella,0
grain,moraine,1
selie,machivelli,1
fooling,chart,0
destructive,partney,0
paolini,pardini,1
abril,seville,1
moliere's,prepares,1
digiovanni,onni,1
asiel,unkempt,0
diel,heel,1
lets,betz,1
buterbaugh,taggart,0
brainstorm,ferreri,0
marceaux,campeau,1
herself,arbitrator,0
shaine,hayn,1
tagline,kayser,0
lana,savanna,1
recounts,bailiffs,0
janacek,chiara,0
mindell,fullenwider,0
amoebic,itch,0
confounding,kostmayer,0
gino,nienow,1
m.'s,ijames,0
stephane,bataan,1
maruyu,neibauer,0
ionization,inactivation,1
realty's,clarkin,0
recapitalization,incapacitation,1
hacienda,glenda,1
wince,obshchestvennom,0
thomasina,florentina,1
contusion,northwest,0
dewitz,cherubic,0
kubicki,tallant,0
mceuen,ewan,1
cheney's,gooder,0
milone,postpone,1
kvamme,damn,1
marlatt,soulful,0
chara,nara,1
tunks,callinan,0
gohn,honn,1
philippino,divergence,0
suitt,recruit,1
darius,fostering,0
daughety,colonialism,0
costello,botelho,1
larabee,geoff,0
misimpression,midlantic,0
sayer,reier,1
intermarry,denarii,1
recuperation,coloration,1
warn,bjoern,1
saur,timor,1
sturtevant,distillation,0
florid,nearsighted,0
justen,stashed,0
banpais,kaye,1
cutouts,paintbrushes,0
bar,haar,1
dissemination,causation,1
insulation,lubrication,1
maretta,ancheta,1
beens,leatherback,0
amanpour,anguishing,0
mullaney,mullany,1
peyton,krawitz,0
becht,noncorporate,0
tanglewood,coalescing,0
prefabrication,segmentation,1
own,bown,1
githa,latourette,0
clan,electrodynamics,0
rollet,silhouette,1
exploration,certification,1
fluster,shuster,1
pontification,exacerbation,1
condition,misrecognition,1
pierceall,kneel,1
wetsel,baylis,0
fendt,invent,1
ridiculously,netscape's,0
sheens,liens,1
schaul,madole,1
deltadromeus,intangibles,0
trudie,divergences,0
ramaswami,minami,1
retiree,hundred,0
greene's,hostess,0
shabby,mcabee,1
menasion's,skandia,0
blowdries,halik,0
globalization,determination,1
